#  Adjacency_matrix Lighon random features with :
#  nodes_num, samples_num, p_flyback, sigma= 6, 2000, 0.85, 10
# num_expe=5
7.332999999999999829e+01,8.000000000000000000e+01,7.000000000000000000e+01,8.100000000000000000e+01,8.667000000000000171e+01
8.500000000000000000e+01,8.667000000000000171e+01,7.332999999999999829e+01,8.500000000000000000e+01,9.332999999999999829e+01
9.332999999999999829e+01,9.500000000000000000e+01,9.500000000000000000e+01,9.332999999999999829e+01,9.500000000000000000e+01
9.800000000000000000e+01,9.332999999999999829e+01,9.667000000000000171e+01,9.500000000000000000e+01,9.500000000000000000e+01
1.000000000000000000e+02,9.829999999999999716e+01,9.667000000000000171e+01,9.832999999999999829e+01,1.000000000000000000e+02
9.832999999999999829e+01,9.833333333333332860e+01,1.000000000000000000e+02,1.000000000000000000e+02,9.833333333333332860e+01
1.000000000000000000e+02,9.833333333333332860e+01,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02
